seat_id,event_id,seat_label,section,seat_price,seat_status,created_at
3522,28,R07-S12,ECONOMY,299.25,SOLD,2025-11-08 10:02:29
3523,28,R07-S13,ECONOMY,299.25,SOLD,2025-05-20 02:29:36
3524,28,R07-S14,ECONOMY,299.25,SOLD,2024-02-25 12:26:41
3525,28,R07-S15,ECONOMY,299.25,SOLD,2025-03-21 13:50:05
3526,28,R07-S16,ECONOMY,299.25,SOLD,2025-11-20 15:31:29
3527,28,R07-S17,ECONOMY,299.25,SOLD,2024-09-22 20:03:02
3528,28,R07-S18,ECONOMY,299.25,SOLD,2025-06-24 09:46:26
3529,28,R07-S19,ECONOMY,299.25,SOLD,2024-07-05 04:20:22
3530,28,R07-S20,ECONOMY,299.25,SOLD,2024-01-29 23:59:28
3531,28,R08-S01,ECONOMY,299.25,SOLD,2025-01-22 23:36:39
3532,28,R08-S02,ECONOMY,299.25,SOLD,2024-02-15 09:05:42
3533,28,R08-S03,ECONOMY,299.25,SOLD,2024-10-05 08:55:08
3534,28,R08-S04,ECONOMY,299.25,SOLD,2024-01-22 14:51:44
3535,28,R08-S05,ECONOMY,299.25,SOLD,2025-12-02 03:44:33
3536,28,R08-S06,ECONOMY,299.25,SOLD,2025-01-30 10:54:41
3537,28,R08-S07,ECONOMY,299.25,SOLD,2024-11-18 14:14:44
3538,28,R08-S08,ECONOMY,299.25,SOLD,2025-10-14 22:36:41
3539,28,R08-S09,ECONOMY,299.25,SOLD,2025-04-16 17:50:35
3540,28,R08-S10,ECONOMY,299.25,SOLD,2025-06-08 23:13:23
3541,28,R08-S11,ECONOMY,299.25,SOLD,2024-08-03 00:04:57
3542,28,R08-S12,ECONOMY,299.25,SOLD,2025-08-05 14:56:39
3543,28,R08-S13,ECONOMY,299.25,SOLD,2024-07-10 03:34:11
3544,28,R08-S14,ECONOMY,299.25,SOLD,2024-02-18 16:34:21
3545,28,R08-S15,ECONOMY,299.25,SOLD,2025-10-13 02:45:17
3546,28,R08-S16,ECONOMY,299.25,SOLD,2025-02-19 16:36:59
3547,28,R08-S17,ECONOMY,299.25,SOLD,2024-12-17 08:53:50
3548,28,R08-S18,ECONOMY,299.25,SOLD,2024-04-12 21:13:59
3549,28,R08-S19,ECONOMY,299.25,SOLD,2024-07-18 17:18:44
3550,28,R08-S20,ECONOMY,299.25,SOLD,2024-08-20 01:15:59
3551,28,R09-S01,ECONOMY,299.25,SOLD,2024-08-07 10:29:51
3552,29,R01-S01,VIP,2698.2,SOLD,2024-12-30 17:53:13
3553,29,R01-S02,VIP,2698.2,SOLD,2025-04-16 09:06:15
3554,29,R01-S03,VIP,2698.2,SOLD,2024-06-28 05:55:52
3555,29,R01-S04,VIP,2698.2,SOLD,2024-04-28 22:55:16
3556,29,R01-S05,VIP,2698.2,SOLD,2025-02-28 06:31:02
3557,29,R01-S06,VIP,2698.2,SOLD,2024-07-09 09:15:04
3558,29,R01-S07,PREMIUM,1948.7,SOLD,2024-11-20 01:26:49
3559,29,R01-S08,PREMIUM,1948.7,SOLD,2024-03-28 10:57:56
3560,29,R01-S09,PREMIUM,1948.7,SOLD,2025-01-12 22:13:46
3561,29,R01-S10,PREMIUM,1948.7,SOLD,2024-12-04 21:22:33
3562,29,R01-S11,PREMIUM,1948.7,SOLD,2024-07-23 15:10:14
3563,29,R01-S12,PREMIUM,1948.7,SOLD,2024-06-08 01:30:25
3564,29,R01-S13,PREMIUM,1948.7,SOLD,2025-03-08 02:11:54
3565,29,R01-S14,PREMIUM,1948.7,SOLD,2025-06-22 16:07:31
3566,29,R01-S15,PREMIUM,1948.7,SOLD,2024-10-20 10:31:52
3567,29,R01-S16,PREMIUM,1948.7,SOLD,2024-07-15 03:17:31
3568,29,R01-S17,PREMIUM,1948.7,SOLD,2025-02-04 03:46:31
3569,29,R01-S18,PREMIUM,1948.7,SOLD,2024-04-08 12:55:35
3570,29,R01-S19,PREMIUM,1948.7,SOLD,2025-12-27 07:42:43
3571,29,R01-S20,PREMIUM,1948.7,SOLD,2025-02-26 19:58:35
3572,29,R02-S01,PREMIUM,1948.7,SOLD,2025-06-23 20:01:40
3573,29,R02-S02,STANDARD,1499.0,SOLD,2024-08-07 02:43:19
3574,29,R02-S03,STANDARD,1499.0,SOLD,2025-05-01 22:33:47
3575,29,R02-S04,STANDARD,1499.0,SOLD,2025-05-16 10:39:48
3576,29,R02-S05,STANDARD,1499.0,SOLD,2024-08-03 14:59:28
3577,29,R02-S06,STANDARD,1499.0,SOLD,2025-11-26 05:59:37
3578,29,R02-S07,STANDARD,1499.0,SOLD,2025-11-16 21:00:23
3579,29,R02-S08,STANDARD,1499.0,SOLD,2025-12-20 14:12:17
3580,29,R02-S09,STANDARD,1499.0,SOLD,2024-10-17 14:14:12
3581,29,R02-S10,STANDARD,1499.0,SOLD,2025-01-15 08:06:36
3582,29,R02-S11,STANDARD,1499.0,SOLD,2024-02-02 10:30:37
3583,29,R02-S12,STANDARD,1499.0,SOLD,2024-04-02 21:16:31
3584,29,R02-S13,STANDARD,1499.0,SOLD,2024-08-09 14:59:56
3585,29,R02-S14,STANDARD,1499.0,SOLD,2024-04-30 18:00:49
3586,29,R02-S15,STANDARD,1499.0,SOLD,2024-09-01 03:44:16
3587,29,R02-S16,STANDARD,1499.0,SOLD,2024-06-01 00:01:29
3588,29,R02-S17,STANDARD,1499.0,SOLD,2025-12-19 19:17:11
3589,29,R02-S18,STANDARD,1499.0,SOLD,2024-06-30 06:39:24
3590,29,R02-S19,STANDARD,1499.0,SOLD,2025-09-11 01:18:10
3591,29,R02-S20,STANDARD,1499.0,SOLD,2025-09-04 03:42:43
3592,29,R03-S01,STANDARD,1499.0,SOLD,2025-06-09 10:39:57
3593,29,R03-S02,STANDARD,1499.0,SOLD,2025-06-26 18:49:07
3594,29,R03-S03,STANDARD,1499.0,SOLD,2025-05-30 07:52:22
3595,29,R03-S04,STANDARD,1499.0,SOLD,2025-05-13 23:23:29
3596,29,R03-S05,STANDARD,1499.0,SOLD,2025-11-07 07:27:28
3597,29,R03-S06,STANDARD,1499.0,SOLD,2024-09-11 05:44:48
3598,29,R03-S07,STANDARD,1499.0,SOLD,2025-08-06 00:53:26
3599,29,R03-S08,STANDARD,1499.0,SOLD,2025-08-19 15:24:11
3600,29,R03-S09,STANDARD,1499.0,SOLD,2025-02-15 18:44:00
3601,29,R03-S10,STANDARD,1499.0,SOLD,2024-07-19 01:24:16
3602,29,R03-S11,STANDARD,1499.0,SOLD,2024-06-28 09:24:20
3603,29,R03-S12,STANDARD,1499.0,SOLD,2025-01-11 01:22:18
3604,29,R03-S13,STANDARD,1499.0,SOLD,2025-10-25 09:11:10
3605,29,R03-S14,STANDARD,1499.0,SOLD,2024-02-12 12:21:42
3606,29,R03-S15,STANDARD,1499.0,SOLD,2025-07-12 03:16:17
3607,29,R03-S16,STANDARD,1499.0,SOLD,2025-08-14 02:52:01
3608,29,R03-S17,STANDARD,1499.0,SOLD,2024-04-06 02:36:08
3609,29,R03-S18,STANDARD,1499.0,SOLD,2025-04-20 16:59:57
3610,29,R03-S19,ECONOMY,1124.25,SOLD,2025-11-30 13:30:52
3611,29,R03-S20,ECONOMY,1124.25,SOLD,2025-04-26 22:58:44
3612,29,R04-S01,ECONOMY,1124.25,SOLD,2025-12-28 03:01:39
3613,29,R04-S02,ECONOMY,1124.25,SOLD,2025-05-25 07:51:46
3614,29,R04-S03,ECONOMY,1124.25,SOLD,2025-04-02 05:21:38
3615,29,R04-S04,ECONOMY,1124.25,SOLD,2024-08-22 22:18:06
3616,29,R04-S05,ECONOMY,1124.25,SOLD,2025-09-20 07:01:34
3617,29,R04-S06,ECONOMY,1124.25,SOLD,2025-05-16 01:04:33
3618,29,R04-S07,ECONOMY,1124.25,SOLD,2024-05-20 08:14:22
3619,29,R04-S08,ECONOMY,1124.25,SOLD,2024-09-10 05:58:26
3620,29,R04-S09,ECONOMY,1124.25,SOLD,2025-07-08 15:03:06
3621,29,R04-S10,ECONOMY,1124.25,SOLD,2025-08-19 17:56:15
3622,29,R04-S11,ECONOMY,1124.25,SOLD,2025-12-28 09:43:18
3623,29,R04-S12,ECONOMY,1124.25,SOLD,2024-10-31 14:33:47
3624,29,R04-S13,ECONOMY,1124.25,SOLD,2025-12-22 16:34:03
3625,29,R04-S14,ECONOMY,1124.25,SOLD,2024-06-28 06:35:23
3626,29,R04-S15,ECONOMY,1124.25,SOLD,2024-02-20 00:11:42
3627,29,R04-S16,ECONOMY,1124.25,SOLD,2024-08-31 10:16:26
3628,29,R04-S17,ECONOMY,1124.25,SOLD,2024-09-24 13:17:59
3629,29,R04-S18,ECONOMY,1124.25,SOLD,2025-09-25 07:29:16
3630,30,R01-S01,VIP,898.2,SOLD,2024-12-03 13:44:45
3631,30,R01-S02,VIP,898.2,SOLD,2024-01-22 13:17:02
3632,30,R01-S03,VIP,898.2,SOLD,2024-07-08 06:53:51
3633,30,R01-S04,VIP,898.2,SOLD,2024-01-17 11:43:19
3634,30,R01-S05,VIP,898.2,SOLD,2025-09-17 08:25:37
3635,30,R01-S06,VIP,898.2,SOLD,2025-10-03 01:51:13
3636,30,R01-S07,VIP,898.2,SOLD,2025-11-13 18:48:02
3637,30,R01-S08,VIP,898.2,SOLD,2025-11-11 05:59:15
3638,30,R01-S09,VIP,898.2,SOLD,2024-04-11 06:26:54
3639,30,R01-S10,VIP,898.2,SOLD,2025-03-18 02:48:52
3640,30,R01-S11,VIP,898.2,SOLD,2024-04-13 08:40:21
3641,30,R01-S12,VIP,898.2,SOLD,2024-12-12 07:28:12
3642,30,R01-S13,PREMIUM,648.7,SOLD,2025-10-02 17:31:55
3643,30,R01-S14,PREMIUM,648.7,SOLD,2025-12-09 08:57:03
3644,30,R01-S15,PREMIUM,648.7,SOLD,2025-05-15 06:05:54
3645,30,R01-S16,PREMIUM,648.7,SOLD,2024-01-09 19:58:05
3646,30,R01-S17,PREMIUM,648.7,SOLD,2025-05-15 15:08:22
3647,30,R01-S18,PREMIUM,648.7,SOLD,2025-04-23 10:30:41
3648,30,R01-S19,PREMIUM,648.7,SOLD,2024-07-07 04:32:31
3649,30,R01-S20,PREMIUM,648.7,SOLD,2024-10-12 04:06:15
3650,30,R02-S01,PREMIUM,648.7,SOLD,2024-08-15 15:43:45
3651,30,R02-S02,PREMIUM,648.7,SOLD,2025-05-11 21:50:12
3652,30,R02-S03,PREMIUM,648.7,SOLD,2025-02-03 12:22:50
3653,30,R02-S04,PREMIUM,648.7,SOLD,2025-05-26 13:48:02
3654,30,R02-S05,PREMIUM,648.7,SOLD,2024-05-09 09:18:28
3655,30,R02-S06,PREMIUM,648.7,SOLD,2024-03-29 04:02:26
3656,30,R02-S07,PREMIUM,648.7,SOLD,2024-12-28 15:19:19
3657,30,R02-S08,PREMIUM,648.7,SOLD,2024-12-16 19:22:16
3658,30,R02-S09,PREMIUM,648.7,SOLD,2025-09-28 08:07:07
3659,30,R02-S10,PREMIUM,648.7,SOLD,2025-09-16 10:03:17
3660,30,R02-S11,PREMIUM,648.7,SOLD,2025-07-03 03:39:00
3661,30,R02-S12,PREMIUM,648.7,SOLD,2025-08-07 18:22:03
3662,30,R02-S13,PREMIUM,648.7,SOLD,2025-08-20 02:36:28
3663,30,R02-S14,PREMIUM,648.7,SOLD,2025-08-25 08:02:55
3664,30,R02-S15,PREMIUM,648.7,SOLD,2024-07-11 11:23:54
3665,30,R02-S16,PREMIUM,648.7,SOLD,2025-11-10 09:11:44
3666,30,R02-S17,PREMIUM,648.7,SOLD,2025-07-23 01:59:55
3667,30,R02-S18,PREMIUM,648.7,SOLD,2025-10-27 09:52:32
3668,30,R02-S19,PREMIUM,648.7,SOLD,2025-01-23 19:13:47
3669,30,R02-S20,PREMIUM,648.7,SOLD,2024-04-20 04:09:24
3670,30,R03-S01,PREMIUM,648.7,SOLD,2024-08-13 21:57:24
3671,30,R03-S02,PREMIUM,648.7,SOLD,2025-02-19 01:20:40
3672,30,R03-S03,PREMIUM,648.7,SOLD,2025-08-08 17:11:23
3673,30,R03-S04,PREMIUM,648.7,SOLD,2025-05-22 12:12:06
3674,30,R03-S05,STANDARD,499.0,SOLD,2024-08-15 23:50:56
3675,30,R03-S06,STANDARD,499.0,SOLD,2025-10-26 14:54:06
3676,30,R03-S07,STANDARD,499.0,SOLD,2024-06-09 03:18:08
3677,30,R03-S08,STANDARD,499.0,SOLD,2024-10-08 08:14:47
3678,30,R03-S09,STANDARD,499.0,SOLD,2025-03-24 05:03:55
3679,30,R03-S10,STANDARD,499.0,SOLD,2024-07-28 16:44:05
3680,30,R03-S11,STANDARD,499.0,SOLD,2025-07-27 12:56:54
3681,30,R03-S12,STANDARD,499.0,SOLD,2024-06-09 22:01:12
3682,30,R03-S13,STANDARD,499.0,SOLD,2024-03-15 16:40:42
3683,30,R03-S14,STANDARD,499.0,SOLD,2025-02-05 13:49:45
3684,30,R03-S15,STANDARD,499.0,SOLD,2025-07-08 02:38:44
3685,30,R03-S16,STANDARD,499.0,SOLD,2024-05-15 05:26:40
3686,30,R03-S17,STANDARD,499.0,SOLD,2024-05-23 19:35:45
3687,30,R03-S18,STANDARD,499.0,SOLD,2024-10-11 12:41:11
3688,30,R03-S19,STANDARD,499.0,SOLD,2024-06-30 21:08:08
3689,30,R03-S20,STANDARD,499.0,SOLD,2024-12-13 21:25:17
3690,30,R04-S01,STANDARD,499.0,SOLD,2025-01-07 00:45:20
3691,30,R04-S02,STANDARD,499.0,SOLD,2025-12-20 02:18:42
3692,30,R04-S03,STANDARD,499.0,SOLD,2024-01-06 07:55:30
3693,30,R04-S04,STANDARD,499.0,SOLD,2024-09-11 04:39:26
3694,30,R04-S05,STANDARD,499.0,SOLD,2024-08-17 04:39:23
3695,30,R04-S06,STANDARD,499.0,SOLD,2024-05-08 01:08:09
3696,30,R04-S07,STANDARD,499.0,SOLD,2025-04-14 23:19:29
3697,30,R04-S08,STANDARD,499.0,SOLD,2024-09-15 02:37:25
3698,30,R04-S09,STANDARD,499.0,SOLD,2025-10-07 23:38:38
3699,30,R04-S10,STANDARD,499.0,SOLD,2024-08-20 22:21:27
3700,30,R04-S11,STANDARD,499.0,SOLD,2024-07-21 07:42:07
3701,30,R04-S12,STANDARD,499.0,SOLD,2025-12-14 08:42:00
3702,30,R04-S13,STANDARD,499.0,SOLD,2024-12-28 06:29:24
3703,30,R04-S14,STANDARD,499.0,SOLD,2025-02-16 21:19:58
3704,30,R04-S15,STANDARD,499.0,SOLD,2025-07-13 21:47:19
3705,30,R04-S16,STANDARD,499.0,SOLD,2024-03-23 20:18:44
3706,30,R04-S17,STANDARD,499.0,SOLD,2024-05-27 15:36:06
3707,30,R04-S18,STANDARD,499.0,SOLD,2025-06-29 15:17:02
3708,30,R04-S19,STANDARD,499.0,SOLD,2025-10-21 23:31:50
3709,30,R04-S20,STANDARD,499.0,SOLD,2025-01-09 18:12:41
3710,30,R05-S01,STANDARD,499.0,SOLD,2025-03-23 03:53:38
3711,30,R05-S02,STANDARD,499.0,SOLD,2024-03-07 01:23:54
3712,30,R05-S03,STANDARD,499.0,SOLD,2025-03-14 12:15:40
3713,30,R05-S04,STANDARD,499.0,SOLD,2024-08-28 07:26:33
3714,30,R05-S05,STANDARD,499.0,SOLD,2025-02-04 07:11:31
3715,30,R05-S06,STANDARD,499.0,SOLD,2024-02-19 23:59:29
3716,30,R05-S07,STANDARD,499.0,SOLD,2025-07-26 23:27:17
3717,30,R05-S08,STANDARD,499.0,SOLD,2024-08-21 22:54:14
3718,30,R05-S09,STANDARD,499.0,SOLD,2025-06-08 01:13:59
3719,30,R05-S10,STANDARD,499.0,SOLD,2024-03-07 21:34:33
3720,30,R05-S11,STANDARD,499.0,SOLD,2025-02-11 07:34:16
3721,30,R05-S12,STANDARD,499.0,SOLD,2024-12-03 14:13:11
3722,30,R05-S13,STANDARD,499.0,SOLD,2025-01-04 06:30:55
3723,30,R05-S14,STANDARD,499.0,SOLD,2025-08-17 19:35:22
3724,30,R05-S15,STANDARD,499.0,SOLD,2024-09-06 03:52:52
3725,30,R05-S16,STANDARD,499.0,SOLD,2024-06-27 00:22:07
3726,30,R05-S17,STANDARD,499.0,SOLD,2024-11-19 16:39:50
3727,30,R05-S18,STANDARD,499.0,SOLD,2025-08-25 16:30:30
3728,30,R05-S19,STANDARD,499.0,SOLD,2024-01-25 00:07:41
3729,30,R05-S20,STANDARD,499.0,SOLD,2024-06-14 15:23:37
3730,30,R06-S01,STANDARD,499.0,SOLD,2025-05-08 13:12:02
3731,30,R06-S02,STANDARD,499.0,SOLD,2024-12-31 18:33:41
3732,30,R06-S03,STANDARD,499.0,SOLD,2025-03-24 06:05:13
3733,30,R06-S04,STANDARD,499.0,SOLD,2024-11-05 02:45:16
3734,30,R06-S05,STANDARD,499.0,SOLD,2024-11-05 09:05:07
3735,30,R06-S06,STANDARD,499.0,SOLD,2024-08-31 09:01:31
3736,30,R06-S07,STANDARD,499.0,SOLD,2025-09-28 03:43:44
3737,30,R06-S08,STANDARD,499.0,SOLD,2025-12-18 23:01:49
3738,30,R06-S09,STANDARD,499.0,SOLD,2025-04-14 12:42:26
3739,30,R06-S10,STANDARD,499.0,SOLD,2025-06-02 08:18:12
3740,30,R06-S11,STANDARD,499.0,SOLD,2025-11-09 12:48:04
3741,30,R06-S12,STANDARD,499.0,SOLD,2024-12-22 19:25:10
3742,30,R06-S13,STANDARD,499.0,SOLD,2024-09-11 10:02:11
3743,30,R06-S14,STANDARD,499.0,SOLD,2025-01-11 05:48:53
3744,30,R06-S15,STANDARD,499.0,SOLD,2025-11-12 04:26:39
3745,30,R06-S16,STANDARD,499.0,SOLD,2025-09-04 03:33:50
3746,30,R06-S17,STANDARD,499.0,SOLD,2024-08-05 23:14:27
3747,30,R06-S18,STANDARD,499.0,SOLD,2024-07-07 20:29:16
3748,30,R06-S19,STANDARD,499.0,SOLD,2024-06-17 17:04:38
3749,30,R06-S20,STANDARD,499.0,SOLD,2024-02-01 21:38:23
3750,30,R07-S01,ECONOMY,374.25,SOLD,2025-04-25 20:00:59
3751,30,R07-S02,ECONOMY,374.25,SOLD,2024-09-09 20:51:49
3752,30,R07-S03,ECONOMY,374.25,SOLD,2025-01-30 02:20:03
3753,30,R07-S04,ECONOMY,374.25,SOLD,2024-12-30 07:32:23
3754,30,R07-S05,ECONOMY,374.25,SOLD,2025-08-20 15:45:05
3755,30,R07-S06,ECONOMY,374.25,SOLD,2024-08-08 00:55:25
3756,30,R07-S07,ECONOMY,374.25,SOLD,2024-09-30 16:31:19
3757,30,R07-S08,ECONOMY,374.25,SOLD,2025-01-29 02:38:29
3758,30,R07-S09,ECONOMY,374.25,SOLD,2025-01-16 00:35:44
3759,30,R07-S10,ECONOMY,374.25,SOLD,2025-04-11 09:15:19
3760,30,R07-S11,ECONOMY,374.25,SOLD,2025-04-22 22:42:30
3761,30,R07-S12,ECONOMY,374.25,SOLD,2025-03-20 17:16:06
3762,30,R07-S13,ECONOMY,374.25,SOLD,2025-03-25 18:52:27
3763,30,R07-S14,ECONOMY,374.25,SOLD,2024-06-30 16:07:29
3764,30,R07-S15,ECONOMY,374.25,SOLD,2025-07-17 17:06:39
3765,30,R07-S16,ECONOMY,374.25,SOLD,2024-11-18 17:12:32
3766,30,R07-S17,ECONOMY,374.25,SOLD,2025-04-19 06:25:31
3767,30,R07-S18,ECONOMY,374.25,SOLD,2024-06-10 00:15:02
3768,30,R07-S19,ECONOMY,374.25,SOLD,2024-09-10 23:35:03
3769,30,R07-S20,ECONOMY,374.25,SOLD,2025-09-19 20:26:34
3770,30,R08-S01,ECONOMY,374.25,SOLD,2024-11-09 11:39:12
3771,30,R08-S02,ECONOMY,374.25,SOLD,2024-11-24 12:13:46
3772,30,R08-S03,ECONOMY,374.25,SOLD,2024-09-15 12:54:51
3773,30,R08-S04,ECONOMY,374.25,SOLD,2024-06-22 09:07:31
3774,30,R08-S05,ECONOMY,374.25,SOLD,2025-09-28 19:01:42
3775,30,R08-S06,ECONOMY,374.25,SOLD,2024-06-09 15:39:55
3776,30,R08-S07,ECONOMY,374.25,SOLD,2025-12-06 19:07:20
3777,30,R08-S08,ECONOMY,374.25,SOLD,2025-11-11 07:33:04
3778,30,R08-S09,ECONOMY,374.25,SOLD,2025-06-29 18:19:26
3779,30,R08-S10,ECONOMY,374.25,SOLD,2024-04-16 01:35:53
3780,30,R08-S11,ECONOMY,374.25,SOLD,2025-04-15 12:03:15
3781,30,R08-S12,ECONOMY,374.25,SOLD,2025-04-06 16:05:06
3782,30,R08-S13,ECONOMY,374.25,SOLD,2024-06-05 19:58:17
3783,30,R08-S14,ECONOMY,374.25,SOLD,2024-06-08 10:33:28
3784,30,R08-S15,ECONOMY,374.25,SOLD,2025-10-25 02:36:50
3785,30,R08-S16,ECONOMY,374.25,SOLD,2024-05-11 15:38:09
3786,30,R08-S17,ECONOMY,374.25,SOLD,2024-12-24 13:19:31
3787,30,R08-S18,ECONOMY,374.25,SOLD,2024-12-27 04:00:29
3788,30,R08-S19,ECONOMY,374.25,SOLD,2025-12-04 06:25:43
3789,30,R08-S20,ECONOMY,374.25,SOLD,2025-12-24 09:40:56
3790,31,R01-S01,VIP,3598.2,AVAILABLE,2025-11-01 10:46:37
3791,31,R01-S02,VIP,3598.2,AVAILABLE,2024-06-25 10:29:48
3792,31,R01-S03,VIP,3598.2,AVAILABLE,2024-11-18 19:38:58
3793,31,R01-S04,VIP,3598.2,AVAILABLE,2024-04-03 14:09:38
3794,31,R01-S05,VIP,3598.2,AVAILABLE,2025-04-05 04:52:15
3795,31,R01-S06,PREMIUM,2598.7,AVAILABLE,2024-07-23 04:45:38
3796,31,R01-S07,PREMIUM,2598.7,AVAILABLE,2025-03-04 08:19:40
3797,31,R01-S08,PREMIUM,2598.7,AVAILABLE,2024-06-09 10:17:15
3798,31,R01-S09,PREMIUM,2598.7,AVAILABLE,2025-01-15 04:03:15
3799,31,R01-S10,PREMIUM,2598.7,AVAILABLE,2024-08-17 04:45:23
3800,31,R01-S11,PREMIUM,2598.7,AVAILABLE,2024-11-19 06:21:17
3801,31,R01-S12,PREMIUM,2598.7,AVAILABLE,2025-09-25 03:20:12
3802,31,R01-S13,PREMIUM,2598.7,AVAILABLE,2024-11-19 13:02:14
3803,31,R01-S14,PREMIUM,2598.7,AVAILABLE,2024-02-02 22:22:02
3804,31,R01-S15,PREMIUM,2598.7,AVAILABLE,2025-03-02 04:10:18
3805,31,R01-S16,PREMIUM,2598.7,AVAILABLE,2024-08-09 11:50:42
3806,31,R01-S17,PREMIUM,2598.7,AVAILABLE,2024-02-11 00:54:08
3807,31,R01-S18,STANDARD,1999.0,AVAILABLE,2024-03-08 14:58:36
3808,31,R01-S19,STANDARD,1999.0,AVAILABLE,2024-07-20 14:51:21
3809,31,R01-S20,STANDARD,1999.0,AVAILABLE,2025-07-18 06:52:05
3810,31,R02-S01,STANDARD,1999.0,AVAILABLE,2025-06-26 00:32:57
3811,31,R02-S02,STANDARD,1999.0,AVAILABLE,2025-09-23 12:17:49
3812,31,R02-S03,STANDARD,1999.0,AVAILABLE,2024-10-01 23:08:24
3813,31,R02-S04,STANDARD,1999.0,AVAILABLE,2024-04-20 07:36:43
3814,31,R02-S05,STANDARD,1999.0,AVAILABLE,2025-12-22 07:57:13
3815,31,R02-S06,STANDARD,1999.0,AVAILABLE,2025-08-31 00:14:03
3816,31,R02-S07,STANDARD,1999.0,AVAILABLE,2024-01-03 06:07:53
3817,31,R02-S08,STANDARD,1999.0,AVAILABLE,2025-01-27 11:17:05
3818,31,R02-S09,STANDARD,1999.0,AVAILABLE,2024-10-02 03:32:52
3819,31,R02-S10,STANDARD,1999.0,AVAILABLE,2025-03-01 03:30:27
3820,31,R02-S11,STANDARD,1999.0,AVAILABLE,2024-11-19 06:02:56
3821,31,R02-S12,STANDARD,1999.0,AVAILABLE,2025-09-12 13:51:53
3822,31,R02-S13,STANDARD,1999.0,AVAILABLE,2024-02-23 00:32:52
3823,31,R02-S14,STANDARD,1999.0,AVAILABLE,2024-04-17 01:50:07
3824,31,R02-S15,STANDARD,1999.0,AVAILABLE,2025-11-26 05:29:56
3825,31,R02-S16,STANDARD,1999.0,AVAILABLE,2025-12-12 19:18:54
3826,31,R02-S17,STANDARD,1999.0,AVAILABLE,2024-09-01 18:52:26
3827,31,R02-S18,STANDARD,1999.0,AVAILABLE,2024-01-04 18:07:02
3828,31,R02-S19,STANDARD,1999.0,AVAILABLE,2025-05-10 04:09:54
3829,31,R02-S20,STANDARD,1999.0,AVAILABLE,2024-01-07 01:11:55
3830,31,R03-S01,STANDARD,1999.0,AVAILABLE,2025-07-12 08:38:42
3831,31,R03-S02,STANDARD,1999.0,AVAILABLE,2025-04-23 01:09:38
3832,31,R03-S03,STANDARD,1999.0,AVAILABLE,2025-05-12 18:50:34
3833,31,R03-S04,STANDARD,1999.0,AVAILABLE,2025-05-04 00:31:22
3834,31,R03-S05,STANDARD,1999.0,AVAILABLE,2025-10-27 22:09:54
3835,31,R03-S06,STANDARD,1999.0,AVAILABLE,2025-02-09 10:27:35
3836,31,R03-S07,STANDARD,1999.0,AVAILABLE,2024-04-15 21:02:42
3837,31,R03-S08,ECONOMY,1499.25,AVAILABLE,2025-07-16 11:08:23
3838,31,R03-S09,ECONOMY,1499.25,AVAILABLE,2024-01-10 01:17:48
3839,31,R03-S10,ECONOMY,1499.25,AVAILABLE,2025-05-06 01:30:51
3840,31,R03-S11,ECONOMY,1499.25,AVAILABLE,2024-06-27 06:46:07
3841,31,R03-S12,ECONOMY,1499.25,AVAILABLE,2025-01-24 16:22:19
3842,31,R03-S13,ECONOMY,1499.25,AVAILABLE,2025-08-18 18:35:26
3843,31,R03-S14,ECONOMY,1499.25,AVAILABLE,2024-10-17 18:02:43
3844,31,R03-S15,ECONOMY,1499.25,AVAILABLE,2025-10-22 19:19:22
3845,31,R03-S16,ECONOMY,1499.25,AVAILABLE,2025-07-03 03:28:06
3846,31,R03-S17,ECONOMY,1499.25,AVAILABLE,2025-04-22 11:42:49
3847,31,R03-S18,ECONOMY,1499.25,AVAILABLE,2025-07-18 01:23:38
3848,31,R03-S19,ECONOMY,1499.25,AVAILABLE,2025-03-23 03:43:42
3849,31,R03-S20,ECONOMY,1499.25,AVAILABLE,2025-04-09 14:53:06
3850,31,R04-S01,ECONOMY,1499.25,AVAILABLE,2025-01-01 08:04:59
3851,31,R04-S02,ECONOMY,1499.25,AVAILABLE,2024-03-19 19:09:03
3852,31,R04-S03,ECONOMY,1499.25,AVAILABLE,2025-08-20 20:23:58
3853,32,R01-S01,VIP,2698.2,SOLD,2024-01-03 05:55:02
3854,32,R01-S02,VIP,2698.2,SOLD,2025-09-04 20:02:14
3855,32,R01-S03,VIP,2698.2,SOLD,2024-04-04 17:10:11
3856,32,R01-S04,VIP,2698.2,SOLD,2025-07-08 19:30:58
3857,32,R01-S05,VIP,2698.2,SOLD,2025-05-20 06:05:59
3858,32,R01-S06,VIP,2698.2,SOLD,2024-06-09 17:38:07
3859,32,R01-S07,VIP,2698.2,SOLD,2025-06-06 08:32:49
3860,32,R01-S08,VIP,2698.2,SOLD,2024-05-05 08:48:29
3861,32,R01-S09,VIP,2698.2,SOLD,2025-11-29 13:18:16
3862,32,R01-S10,VIP,2698.2,SOLD,2025-12-17 13:25:28
3863,32,R01-S11,VIP,2698.2,SOLD,2025-08-03 03:52:47
3864,32,R01-S12,VIP,2698.2,SOLD,2024-12-24 04:14:01
3865,32,R01-S13,PREMIUM,1948.7,SOLD,2025-08-23 09:58:17
3866,32,R01-S14,PREMIUM,1948.7,SOLD,2025-09-07 13:21:19
3867,32,R01-S15,PREMIUM,1948.7,SOLD,2024-12-31 14:39:35
